1,-0.5105518324310844,2.355352254270723,-0.09823816003580921
2,-0.788030964774963,2.055806300931363,-0.178530883586734
3,-1.02245469100588,1.83974577717887,-0.1784104309184544
4,-1.218185311254322,1.620361876933386,-0.2134256745867734
5,-1.370682501687918,1.451310178648881,-0.2505530602766718
6,-1.530693298596385,1.263328488527974,-0.2306688706827071
7,-1.658397603841357,1.122361791788686,-0.2368338075023672
8,-1.765747590387297,0.9903636316817563,-0.2379857751355402
9,-1.859329121975193,0.8873309191335347,-0.2378268029234432
10,-1.947076487642828,0.7902127320691608,-0.1952839802256015
11,-2.021385789053183,0.7048865962937245,-0.1815000279695378
12,-2.08743925702558,0.634262250463159,-0.1791403703590437
13,-2.142779767709329,0.5743292314223158,-0.1894576502063197
14,-2.20136247729768,0.5054617089332212,-0.1770546651841152
15,-2.254861778037445,0.4441303326066015,-0.1531409207394225
16,-2.300755964283708,0.3976899465371204,-0.1333749517112635
17,-2.338842258679023,0.3614382376542667,-0.1338229537189475
18,-2.379005916942456,0.3169387513723141,-0.1190301544614905
19,-2.419429188626945,0.2665500667210732,-0.1156687750793201
20,-2.451650446018816,0.232825059823442,-0.1223727067579683
21,-2.484565391963269,0.1974122598659339,-0.1145169610648243
22,-2.516384024162392,0.1621923698386699,-0.1104442381717325
23,-2.544240628983357,0.1319491422594707,-0.1086221323060582
24,-2.571311921153931,0.1019061974963943,-0.1118378979376486
25,-2.595924382421301,0.07580446877827177,-0.1091988992174028
26,-2.622092125153445,0.04592397708139261,-0.1097649972044408
27,-2.643100873101604,0.02225001839265258,-0.1156242171297189
28,-2.666311415251414,-0.0035066618242801,-0.1149772856443581
29,-2.688164061431,-0.02618146303716435,-0.101207341228782
30,-2.70761298249094,-0.04499625988485009,-0.09808830371045391
31,-2.727938249924291,-0.06939020904784844,-0.09904576176381441
32,-2.747298181402675,-0.09160406003062879,-0.09934731034276928
33,-2.766809339154473,-0.1124388923185409,-0.09566026763300275
34,-2.784981487275247,-0.1320580758718328,-0.09558505075459967
35,-2.80117008327058,-0.1482357282489335,-0.09266382666073837
36,-2.818807498984163,-0.1673987537293203,-0.08935330102660988
37,-2.836544706065625,-0.1881783307284352,-0.09074665232044998
38,-2.853711611866572,-0.2064477667716931,-0.08636191097733803
39,-2.869149578061073,-0.2242323600566165,-0.08628104931914479
40,-2.885184078807012,-0.2402825081459488,-0.08425951990771337
41,-2.898506481122431,-0.2543946121178778,-0.08133345472527227
42,-2.9137242311508,-0.2713586785205411,-0.08095848395090738
43,-2.928401094784271,-0.2892197843580427,-0.07816535552521188
44,-2.942617133491745,-0.305188523912711,-0.07611005649204815
45,-2.956164252435768,-0.3208332311867474,-0.07770727379936622
46,-2.968884372705221,-0.3359962960699588,-0.07924451474331692
47,-2.980923868481975,-0.3491966541224609,-0.08427212811011607
48,-2.993334726336152,-0.3621015696442735,-0.08795926621097148
49,-3.003110693608226,-0.3706103724663423,-0.08563828180256643
50,-3.014515871192838,-0.3819713714590915,-0.08596919418970221
51,-3.025299444771673,-0.3917771143353542,-0.08298599900713929
52,-3.03650303728618,-0.4057205107260246,-0.08144858501612365
53,-3.047241806933672,-0.4176228022612851,-0.07715318217419193
54,-3.058652550472961,-0.4294792678865074,-0.0754536028735189
55,-3.068414430641437,-0.4393142605208042,-0.07578161602092019
